city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Stehelčeves,50.1717,14.1909,Czechia,CZ,Středočeský Kraj,,1062,1062
Břehy,50.0519,15.5775,Czechia,CZ,Pardubický Kraj,,1062,1062
Hodějice,49.1415,16.9137,Czechia,CZ,Jihomoravský Kraj,,1061,1061
Tymákov,49.7192,13.5099,Czechia,CZ,Plzeňský Kraj,,1059,1059
Krhanice,49.8561,14.5574,Czechia,CZ,Středočeský Kraj,,1059,1059
Zaječice,49.9100,15.8842,Czechia,CZ,Pardubický Kraj,,1058,1058
Hajnice,50.4753,15.9125,Czechia,CZ,Královéhradecký Kraj,,1058,1058
Jenišov,50.2267,12.8000,Czechia,CZ,Karlovarský Kraj,,1057,1057
Liběchov,50.4079,14.4468,Czechia,CZ,Středočeský Kraj,,1057,1057
Špindlerŭv Mlýn,50.7262,15.6095,Czechia,CZ,Královéhradecký Kraj,,1057,1057
Chvalčova Lhota,49.3953,17.6981,Czechia,CZ,Zlínský Kraj,,1057,1057
Kanice,49.2637,16.7145,Czechia,CZ,Jihomoravský Kraj,,1056,1056
Střítež,49.6793,18.5691,Czechia,CZ,Moravskoslezský Kraj,,1054,1054
Malá Hraštice,49.8076,14.2799,Czechia,CZ,Středočeský Kraj,,1054,1054
Plavy,50.7033,15.3175,Czechia,CZ,Liberecký Kraj,,1053,1053
Strupčice,50.4711,13.5306,Czechia,CZ,Ústecký Kraj,,1053,1053
Tuklaty,50.0848,14.7696,Czechia,CZ,Středočeský Kraj,,1051,1051
Tehov,49.9716,14.6939,Czechia,CZ,Středočeský Kraj,,1051,1051
Horní Ředice,50.0766,15.9588,Czechia,CZ,Pardubický Kraj,,1051,1051
Březno,50.4063,15.0056,Czechia,CZ,Středočeský Kraj,,1051,1051
Staňkovice,50.3499,13.5711,Czechia,CZ,Ústecký Kraj,,1051,1051
Pavlíkov,50.0561,13.7364,Czechia,CZ,Středočeský Kraj,,1051,1051
Jakartovice,49.9151,17.6841,Czechia,CZ,Moravskoslezský Kraj,,1051,1051
Pstruží,49.5663,18.3325,Czechia,CZ,Moravskoslezský Kraj,,1050,1050
Radonice,50.1431,14.6103,Czechia,CZ,Středočeský Kraj,,1049,1049
Šaratice,49.1175,16.8035,Czechia,CZ,Jihomoravský Kraj,,1049,1049
Bílý Kostel nad Nisou,50.8232,14.9245,Czechia,CZ,Liberecký Kraj,,1049,1049
Přibice,48.9617,16.5733,Czechia,CZ,Jihomoravský Kraj,,1047,1047
Dřísy,50.2561,14.6436,Czechia,CZ,Středočeský Kraj,,1047,1047
Čechy pod Kosířem,49.5510,17.0377,Czechia,CZ,Olomoucký Kraj,,1047,1047
Kněževes,50.1467,13.6372,Czechia,CZ,Středočeský Kraj,,1046,1046
Olšany,49.9651,16.8590,Czechia,CZ,Olomoucký Kraj,,1045,1045
Nošovice,49.6607,18.4264,Czechia,CZ,Moravskoslezský Kraj,,1042,1042
Vlkoš,48.9896,17.1636,Czechia,CZ,Jihomoravský Kraj,,1040,1040
Bečváry,49.9568,15.0799,Czechia,CZ,Středočeský Kraj,,1040,1040
Velké Přítočno,50.1165,14.1283,Czechia,CZ,Středočeský Kraj,,1038,1038
Švábenice,49.2784,17.1234,Czechia,CZ,Jihomoravský Kraj,,1038,1038
Dolní Životice,49.8973,17.7797,Czechia,CZ,Moravskoslezský Kraj,,1037,1037
Kateřinice,49.3821,17.8858,Czechia,CZ,Zlínský Kraj,,1036,1036
Zahořany,49.4342,13.0020,Czechia,CZ,Plzeňský Kraj,,1035,1035
Prakšice,49.0689,17.6330,Czechia,CZ,Zlínský Kraj,,1032,1032
Záryby,50.2206,14.6260,Czechia,CZ,Středočeský Kraj,,1031,1031
Záhorovice,49.0227,17.7792,Czechia,CZ,Zlínský Kraj,,1031,1031
Rebešovice,49.1052,16.6352,Czechia,CZ,Jihomoravský Kraj,,1030,1030
Němčice,49.8906,16.3433,Czechia,CZ,Pardubický Kraj,,1030,1030
Protivanov,49.4835,16.8360,Czechia,CZ,Olomoucký Kraj,,1029,1029
Bystřička,49.4153,17.9740,Czechia,CZ,Zlínský Kraj,,1028,1028
Klobuky,50.2941,13.9876,Czechia,CZ,Středočeský Kraj,,1028,1028
Písečná,49.5746,18.7874,Czechia,CZ,Moravskoslezský Kraj,,1027,1027
Třebestovice,50.1247,14.9583,Czechia,CZ,Středočeský Kraj,,1027,1027
Skřipov,49.8187,17.9105,Czechia,CZ,Moravskoslezský Kraj,,1027,1027
Staré Město,49.7940,16.6750,Czechia,CZ,Pardubický Kraj,,1027,1027
Lichnov,50.0079,17.6265,Czechia,CZ,Moravskoslezský Kraj,,1027,1027
Světec,50.5762,13.8117,Czechia,CZ,Ústecký Kraj,,1026,1026
Osík,49.8436,16.2847,Czechia,CZ,Pardubický Kraj,,1025,1025
Jílovice,48.8896,14.7268,Czechia,CZ,Jihočeský Kraj,,1024,1024
Koberovy,50.6247,15.2283,Czechia,CZ,Liberecký Kraj,,1023,1023
Borová,49.7417,16.1623,Czechia,CZ,Pardubický Kraj,,1023,1023
Malešov,49.9111,15.2244,Czechia,CZ,Středočeský Kraj,,1023,1023
Chotyně,50.8363,14.8690,Czechia,CZ,Liberecký Kraj,,1022,1022
Brumovice,48.9608,16.8962,Czechia,CZ,Jihomoravský Kraj,,1022,1022
Chotěvice,50.5214,15.7668,Czechia,CZ,Královéhradecký Kraj,,1022,1022
Bernartice nad Odrou,49.6101,17.9478,Czechia,CZ,Moravskoslezský Kraj,,1021,1021
Jedlová,49.6610,16.3061,Czechia,CZ,Pardubický Kraj,,1021,1021
Rynholec,50.1380,13.9223,Czechia,CZ,Středočeský Kraj,,1020,1020
Lubná,50.0770,13.7008,Czechia,CZ,Středočeský Kraj,,1019,1019
Žichlínek,49.8839,16.6363,Czechia,CZ,Pardubický Kraj,,1019,1019
Úvalno,50.0472,17.7448,Czechia,CZ,Moravskoslezský Kraj,,1019,1019
Dolní Lukavice,49.6020,13.3443,Czechia,CZ,Plzeňský Kraj,,1018,1018
Domanín,49.0017,17.2848,Czechia,CZ,Jihomoravský Kraj,,1017,1017
Česká,49.2801,16.5654,Czechia,CZ,Jihomoravský Kraj,,1015,1015
Bystrovany,49.5970,17.3237,Czechia,CZ,Olomoucký Kraj,,1015,1015
Popovice,49.0526,17.5271,Czechia,CZ,Zlínský Kraj,,1015,1015
Mělnické Vtelno,50.3524,14.6952,Czechia,CZ,Středočeský Kraj,,1015,1015
Písková Lhota,50.3675,14.8722,Czechia,CZ,Středočeský Kraj,,1013,1013
Drmoul,49.9391,12.6656,Czechia,CZ,Karlovarský Kraj,,1013,1013
Žeravice,49.0229,17.2373,Czechia,CZ,Jihomoravský Kraj,,1012,1012
Kostelec u Holešova,49.3747,17.5121,Czechia,CZ,Olomoucký Kraj,,1012,1012
Hněvošice,50.0030,18.0083,Czechia,CZ,Moravskoslezský Kraj,,1011,1011
Hradčovice,49.0498,17.5821,Czechia,CZ,Zlínský Kraj,,1011,1011
Pňovice,49.7213,17.1619,Czechia,CZ,Olomoucký Kraj,,1011,1011
Vrchotovy Janovice,49.6669,14.5779,Czechia,CZ,Středočeský Kraj,,1011,1011
Horní Čermná,49.9706,16.6078,Czechia,CZ,Pardubický Kraj,,1010,1010
Strachotice,48.7962,16.1723,Czechia,CZ,Jihomoravský Kraj,,1010,1010
Nový Rychnov,49.3836,15.3662,Czechia,CZ,Vysočina,,1008,1008
Červená Řečice,49.5113,15.1784,Czechia,CZ,Vysočina,,1006,1006
Branky,49.4610,17.8930,Czechia,CZ,Zlínský Kraj,,1004,1004
Hladké Životice,49.6829,17.9574,Czechia,CZ,Moravskoslezský Kraj,,1004,1004
Chrustenice,50.0061,14.1523,Czechia,CZ,Středočeský Kraj,,1003,1003
Sebranice,49.7714,16.2492,Czechia,CZ,Pardubický Kraj,,1003,1003
Chrášťany,50.0461,14.2614,Czechia,CZ,Středočeský Kraj,,1002,1002
Albrechtice nad Orlicí,50.1398,16.0644,Czechia,CZ,Královéhradecký Kraj,,1002,1002
Želeč,49.3184,14.6467,Czechia,CZ,Jihočeský Kraj,,1002,1002
Klášter Hradiště nad Jizerou,50.5235,14.9448,Czechia,CZ,Středočeský Kraj,,1001,1001
Chuchelna,50.6023,15.3004,Czechia,CZ,Liberecký Kraj,,1001,1001
